customer_id,age,city,plan,acquisition_channel,join_date,monthly_income_pln,tenure_months,avg_logins_last_30d,support_tickets_last_30d,satisfaction_score,auto_renew,discount_pct,monthly_spend_pln,churned
C004293,43,Łódź,Basic,referral,2025-06-16,4675.25,1,12,0,8,1,15,77.12,0
C004294,56,Gdańsk,Standard,organic,2023-10-18,7242.37,20,9,2,,1,0,123.07,0
C004295,31,Wrocław,Basic,organic,2022-12-02,7458.69,31,10,4,8,1,10,129.28,0
C004296,31,Wrocław,Premium,partner,2023-07-17,8370.47,23,13,0,9,1,0,222.85,0
C004297,38,Wrocław,Basic,referral,2023-05-02,5319.05,26,8,0,7,1,15,107.6,0
C004298,33,Katowice,Premium,social,2023-01-02,3746.65,30,12,0,10,1,0,203.09,0
C004299,45,Warszawa,Premium,referral,2024-10-25,10874.88,8,13,1,7,1,0,164.51,0
C004300,37,Lublin,Standard,paid_search,2023-10-11,10104.17,20,11,0,8,1,0,144.05,0
C004301,34,Łódź,Basic,paid_search,2022-08-28,11088.57,34,9,1,7,1,0,127.32,0
C004302,39,Katowice,Standard,organic,2022-02-25,3590.72,40,19,0,9,1,0,178.18,0
C004303,22,Kraków,Standard,referral,2023-06-09,6544.07,25,14,0,9,1,10,158.59,0
C004304,36,Wrocław,Premium,referral,2023-11-25,10101.55,19,17,0,8,1,0,202.27,1
C004305,34,Wrocław,Premium,paid_search,2024-09-14,9923.53,9,17,1,8,1,10,142.36,0
C004306,44,Łódź,Standard,partner,2023-09-25,4326.61,21,5,0,8,1,20,113.1,0
C004307,32,Poznań,Premium,organic,2023-07-11,,24,11,0,8,0,15,157.31,0
C004308,33,Kraków,Premium,referral,2024-08-15,5199.15,10,12,0,8,0,0,159.68,1
C004309,49,Lublin,Basic,referral,2024-12-04,6901.68,6,12,4,8,0,15,84.79,1
C004310,29,,Standard,paid_search,2023-04-12,11021.38,27,7,0,9,1,10,148.19,0
C004311,45,Poznań,Premium,partner ,2025-01-25,7275.64,5,8,0,7,1,10,126.03,0
C004312,31,Warszawa,Standard,social,2023-07-05,11013.67,24,15,1,9,1,10,163.63,0
C004313,37,Łódź,BASIC,referral,2023-09-22,5535.29,21,13,0,7,1,0,117.88,1
C004314,33,Warszawa,Basic,referral,2022-02-02,6922.34,41,15,0,8,1,10,149.74,0
C004315,31,Warszawa,Standard,social,2024-04-13,8011.67,14,6,1,6,1,10,141.63,0
C004316,18,Katowice,Premium,partner,2022-09-29,12003.31,33,12,0,10,1,0,212.4,0
C004317,42,Gdańsk,Basic,organic,2022-07-21,7400.97,35,13,0,6,1,10,158.97,0
C004318,29,Lublin,Basic,social,2022-04-20,6100.97,38,14,1,9,1,0,162.52,0
C004319,33,Warszawa,Basic,paid_search,2022-04-18,7579.38,39,13,3,7,1,5,153.22,0
C004320,28,Wrocław,Basic,organic,2022-12-05,7249.94,31,11,3,8,1,0,164.32,0
C004321,38,Łódź,Basic,social,2022-03-06,18427.83,40,18,0,8,1,15,198.88,1
C004322,53,Wrocław,BASIC,organic,2024-09-10,5618.66,9,14,0,7,1,0,82.61,0
C004323,45,Gdańsk,standard,paid_search,2025-02-12,8254.77,4,6,0,10,0,5,128.22,0
C004324,47,Lublin,Standard,organic,2023-07-07,7680.03,24,12,0,7,1,15,143.77,0
C004325,27,Lublin,Basic,organic,2024-10-09,11937.39,8,11,0,7,0,0,94.67,0
C004326,27,Kraków,Basic,partner,2023-08-18,11028.78,22,8,0,7,1,10,133.83,0
C004327,18,Kraków,Standard,organic ,2024-08-26,5112.66,10,8,0,6,1,5,118.46,0
C004328,41,Gdańsk, Standard,paid_search,2025-03-26,21397.76,3,4,0,10,0,10,94.5,0
C004329,30,Łódź,Basic,social,2024-12-25,8457.36,6,12,0,8,1,0,84.9,0
C004330,39,Gdańsk,Standard,social,2024-11-10,8548.83,7,5,1,,1,20,94.18,1
C004331,24,Łódź,Basic,paid_search,2023-02-27,2629.24,28,9,2,7,1,20,131.44,0
C004332,34,Łódź,Premium,social,2023-12-05,6434.01,19,8,0,5,1,0,164.86,0
C004333,18,Lublin,Basic,organic,2024-06-05,5611.77,13,7,0,9,0,0,60.63,1
C004334,45,Kraków,Standard,organic,2024-02-15,,16,10,1,9,1,0,154.6,0
C004335,36,Poznań,Standard,referral,2024-10-06,9601.88,8,2,0,10,0,0,107.74,0
C004336,39,Wrocław,Basic,organic,2025-06-22,4928.98,1,14,0,9,0,0,73.23,0
C004337,28,Warszawa,Premium,partner,2022-09-14,5800.9,34,7,1,7,1,10,192.55,0
C004338,35,Poznań,Premium,referral,2024-11-24,5662.1,7,10,0,9,0,0,146.94,1
C004339,43,Lublin,Basic,partner,2022-03-05,13378.37,40,13,2,7,0,10,129.22,1
C004340,41,Poznań,Standard,paid_search,2022-02-13,10050.31,41,12,0,8,1,10,190.18,0
C004341,23,Łódź,Standard,paid_search,2023-06-03,13947.52,25,17,0,9,1,10,150.85,0
C004342,24,Lublin,Basic,paid_search,2023-09-26,6467.45,21,9,0,10,0,10,111.54,0
C004343,52,Poznań,standard,organic,2023-09-24,11086.33,21,12,0,,1,0,156.1,0
C004344,35,Gdańsk,Basic,organic,2024-10-24,9280.31,8,7,0,7,0,15,65.31,1
C004345,32,Wrocław,Standard,paid_search,2024-06-25,10376.93,12,5,0,8,1,15,109.43,0
C004346,28,Kraków,Standard,organic,2023-08-15,4462.0,22,8,1,8,0,0,141.71,0
C004347,48,Łódź,Basic,organic,2025-03-30,6094.69,3,8,2,7,0,5,71.97,0
C004348,53,Poznań ,Premium,referral,2022-10-13,5400.17,33,16,0,8,1,10,231.03,0
C004349,71,Lublin,Standard,organic,2024-11-30,11056.11,7,12,0,9,0,0,100.37,0
C004350,33,Warszawa,Standard,organic,2022-05-28,6008.62,37,9,0,6,1,10,150.03,0
C004351,25,Łódź,Premium,referral,2022-09-19,12350.57,33,19,0,8,1,0,206.12,0
C004352,39, Wrocław,Basic,organic,2023-03-03,7536.93,28,14,1,9,0,5,138.71,1
C004353,31,Gdańsk,Basic,social,2024-05-02,8477.22,14,7,0,9,0,10,79.99,1
C004354,37,Warszawa,Standard,organic,2023-04-04,7209.29,27,12,0,5,1,15,158.75,0
C004355,18,Łódź,Basic,paid_search,2024-04-12,8039.72,14,9,0,7,0,0,101.9,0
C004356,46,Wrocław,Standard,referral,2022-08-21,7576.38,34,7,0,10,1,10,172.27,0
C004357,18,Kraków,Premium,referral,2024-11-08,7496.49,7,17,0,7,0,15,147.62,1
C004358,32,Poznań,Standard,paid_search,2024-05-28,15635.12,13,7,1,6,1,0,126.0,0
C004359,49,Lublin,Premium,social,2024-11-10,4716.45,7,12,0,5,0,5,139.97,1
C004360,48,Wrocław,Standard,paid_search,2022-09-28,11388.24,33,10,0,10,1,15,156.42,0
C004361,29,Łódź,Basic,partner,2024-03-16,11151.73,15,10,1,6,1,0,114.93,0
C004362,24,Poznań,Basic,partner,2025-06-24,25707.27,1,3,0,7,0,15,63.96,1
C004363,34,Warszawa,Basic,partner,2022-02-22,13202.5,40,15,0,8,1,0,180.86,0
C004364,38,Łódź,Standard,paid_search,2022-05-17,6927.48,38,10,1,7,1,10,182.97,1
C004365,23,Gdańsk,Standard,paid_search,2025-06-16,5604.31,1,5,0,7,1,0,106.63,0
C004366,32,Łódź,Basic,organic,2022-10-11,13730.65,33,0,1,9,1,0,113.89,0
C004367,43,Gdańsk,Standard,partner,2023-02-21,5368.03,28,14,8,7,1,0,157.44,1
C004368,49,Kraków,Standard,paid_search,2022-09-15,10676.36,34,15,1,8,1,0,204.59,0
C004369,35,Poznań,Basic,referral,2023-03-03,10900.74,28,0,1,7,1,0,103.41,1
C004370,30,Kraków,Basic,organic,2023-05-10,6560.79,26,8,0,10,1,15,90.98,0
C004371,39,Łódź,Basic,referral,2024-11-07,,7,0,0,9,0,20,76.58,0
C004372,49,Wrocław,Basic,referral,2023-06-19,12409.18,24,5,0,6,0,20,117.0,1
C004373,36,Wrocław,Basic,paid_search,2025-02-18,8411.19,4,8,0,6,1,0,57.16,0
C004374,59,Poznań,Premium,social,2022-07-05,5941.41,36,9,0,9,1,0,203.21,0
C004375,32,Katowice,Basic,paid_search,2023-04-08,8036.35,27,6,1,7,1,15,123.35,1
C004376,46,Warszawa,Basic,organic,2025-05-16,11092.94,1,8,1,6,1,15,71.65,1
C004377,53,Kraków,Standard,social,2025-04-05,14683.28,2,14,1,6,0,5,116.79,0
C004378,39,Kraków,Basic,organic,2024-03-22,12307.02,15,12,1,8,1,0,132.28,0
C004379,34,Wrocław,Standard,organic,2024-01-28,7850.35,17,10,1,9,1,5,110.06,0
C004380,46,Gdańsk,Basic,partner,2023-04-22,15988.94,26,15,1,9,1,0,159.39,0
C004381,34,Wrocław,Premium,partner,2022-07-05,5887.46,36,14,0,8,1,15,209.78,0
C004382,26,Katowice,Basic,partner,2022-03-04,5054.82,40,13,0,7,1,20,153.26,0
C004383,48,Warszawa,Standard,paid_search,2023-07-14,8669.13,23,14,4,6,0,20,134.66,1
C004384,31,Gdańsk,Premium,organic,2023-07-07,14903.15,24,20,0,9,1,20,170.67,0
C004385,31,Lublin,Standard,social,2025-06-21,4161.9,1,13,0,9,1,20,97.0,0
C004386,31,Poznań,Standard,referral,2024-05-23,9004.06,13,11,1,6,1,0,125.82,0
C004387,54,Katowice,Basic,partner,2023-03-19,8944.32,27,13,0,7,1,0,146.79,0
C004388,38,Łódź,Standard,paid_search,2023-12-24,7537.66,18,14,0,7,1,0,157.72,0
C004389,35,Kraków,Standard,referral,2024-05-16,5417.78,13,10,1,8,1,0,149.29,0
C004390,50,Kraków,Basic,paid_search,2025-06-24,10814.09,1,13,4,7,1,0,88.36,0
C004391,40,Gdańsk,Basic,paid_search,2022-03-21,14041.94,39,5,0,7,0,5,125.54,0
C004392,36,Gdańsk,Standard,social,2024-08-06,7770.18,10,11,0,9,1,0,142.7,0
C004393,47,Gdańsk,Basic,paid_search,2024-11-11,11153.56,7,11,2,8,0,15,94.62,1
C004394,18,Warszawa,Premium,paid_search,2024-05-16,11320.15,13,14,0,9,1,0,213.04,0
C004395,31,Warszawa,Premium,partner,2024-02-02,6529.56,17,17,0,8,1,0,206.73,0
C004396,43,Lublin,Basic,referral,2025-04-16,12120.96,2,8,0,9,0,0,98.73,1
C004397,39,Poznań, Standard,paid_search,2024-12-31,5207.28,6,10,2,8,0,20,84.9,0
C004398,35,Łódź,Standard,organic,2023-01-30,5535.93,29,10,0,9,1,5,158.0,0
C004399,39,Łódź,Premium,paid_search,2024-11-20,3265.94,7,16,0,8,1,20,116.35,0
C004400,33,Lublin,Basic,organic,2023-03-29,12765.25,27,1,1,7,1,20,122.45,0
C004401,34,Poznań,Standard,organic,2022-07-15,4765.58,36,17,1,9,1,15,170.19,0
C004402,43,Kraków,Standard,paid_search,2024-03-02,4643.19,16,14,0,8,1,5,133.05,0
C004403,18,Poznań,BASIC,organic,2022-12-05,7996.87,31,14,1,6,1,0,139.94,1
C004404,42,Kraków,Basic,referral,2023-08-06,6991.12,23,15,1,10,1,5,117.82,0
C004405,42,Poznań,Basic,paid_search,2024-05-06,3886.74,14,12,0,8,1,15,134.58,0
C004406,34,Warszawa,Standard,paid_search,2024-01-20,7543.3,17,3,0,8,1,0,120.19,0
C004407,33,Gdańsk,Standard,partner,2022-06-13,8090.19,37,10,1,10,1,5,189.34,0
C004408,40,Lublin,Standard,paid_search,2023-10-19,9343.12,20,6,0,9,1,20,132.19,0
C004409,34,Łódź,Standard,organic,2023-12-17,8675.75,18,10,0,8,0,15,129.47,1
C004410,38,Poznań,Basic,organic,2024-11-22,7576.21,7,8,0,7,0,10,66.29,0
C004411,26, Łódź,Standard,organic,2022-02-17,10893.31,41,17,0,6,1,20,187.61,0
C004412,42,Katowice,Basic,organic,2025-02-19,15314.75,4,16,0,7,1,0,117.28,0
C004413,22,Poznań,Standard,organic,2024-12-31,4227.18,6,5,1,7,1,10,112.12,1
C004414,24,Gdańsk,Standard,organic,2022-06-03,4849.67,37,6,1,8,1,20,133.23,0
C004415,39,Lublin,Standard,social,2022-07-23,13873.54,35,8,0,10,1,0,201.96,1
C004416,42,Gdańsk,Standard,organic,2024-04-03,20427.9,15,13,1,7,1,0,141.08,0
C004417,35,Katowice,Premium,organic,2022-03-17,8483.86,40,18,0,8,1,15,246.63,0
C004418,53,Poznań,Standard,organic,2022-04-07,10473.06,39,10,1,6,1,5,161.47,0
C004419,36,Katowice,Standard,social,2022-02-18,5218.21,40,17,0,7,1,20,173.04,0
C004420,37,Lublin,Standard,partner,2022-02-11,7720.36,41,12,0,8,1,20,161.36,0
C004421,53,Katowice,Standard,organic,2025-05-14,9965.35,1,3,0,8,1,20,89.11,0
C004422,32,,Standard,referral,2023-02-08,5356.46,29,12,0,9,1,20,171.05,0
C004423,30, Warszawa,Standard,social,2025-06-10,13857.5,1,7,0,8,1,20,99.79,1
C004424,51,Lublin,Standard,organic,2023-05-07,13612.51,26,10,1,5,1,0,145.25,0
C004425,18,Poznań,Premium,paid_search,2023-09-01,11462.59,22,17,1,6,1,0,202.03,0
C004426,32,Lublin,Premium,organic,2024-01-20,8228.71,17,11,0,8,1,20,164.48,0
C004427,41,Lublin,Basic,organic,2022-07-07,11579.01,36,5,1,8,1,0,130.36,1
C004428,26,Poznań,Basic,organic,2025-01-21,5874.37,5,9,2,8,0,20,66.49,1
C004429,24,Gdańsk,Standard,organic,2025-02-14,4258.21,4,8,0,8,1,20,91.27,1
C004430,42,Gdańsk,Standard,social,2024-07-14,8026.37,11,5,0,8,1,5,92.38,1
C004431,44,Wrocław,Basic,organic,2022-02-28,7790.96,40,17,0,7,1,0,157.79,0
C004432,28,Wrocław,Standard,organic,2022-03-26,4863.99,39,13,1,7,1,5,194.49,0
C004433,24,Poznań,Basic,social,2024-10-20,3838.78,8,10,0,8,0,0,83.43,1
C004434,30,Gdańsk,Premium,organic,2024-12-10,9525.91,6,9,0,9,1,15,132.86,0
C004435,41,Warszawa,Basic,ORGANIC,2022-02-11,10706.12,41,9,3,6,1,10,150.87,1
C004436,49,Lublin,Standard,social,2024-01-16,8110.19,17,13,0,9,0,20,132.58,0
C004437,35,Łódź,Standard, organic,2023-05-22,5036.71,25,8,1,9,1,20,131.95,0
C004438,22,,Premium,paid_search,2023-03-12,14883.1,28,13,0,8,0,0,211.11,0
C004439,26,Gdańsk,Standard,partner,2022-10-19,4955.42,32,14,0,10,1,20,158.09,0
C004440,41,Katowice,Basic,referral,2022-02-04,6674.58,41,9,1,8,1,10,142.12,0
C004441,28,Warszawa,Basic,paid_search,2022-07-16,10025.71,36,11,0,9,1,5,168.02,0
C004442,40,Gdańsk,Standard,organic,2022-08-25,17783.42,34,6,0,7,1,0,156.27,0
C004443,25,Kraków,Standard,referral,2023-01-23,12341.63,29,9,1,7,1,15,147.87,1
C004444,47,Gdańsk,Standard,paid_search,2025-05-17,5108.56,1,5,2,8,1,0,104.15,1
C004445,29,Katowice,Basic ,organic,2024-07-02,10019.82,12,13,0,6,1,5,102.02,0
C004446,29,Łódź,Premium,referral,2025-06-18,12991.1,1,3,0,8,1,0,143.68,0
C004447,42,Wrocław,Standard,referral,2022-03-21,15700.75,39,2,1,7,1,0,143.39,0
C004448,20,Wrocław,Basic,social,2024-03-12,16812.59,15,6,1,8,1,0,110.65,0
C004449,56,Łódź,Standard,organic,2025-01-05,5606.26,5,9,0,8,1,0,110.58,0
C004450,36,Warszawa, Basic,social,2024-06-08,14668.2,12,12,3,6,1,20,84.29,0
C004451,42,Gdańsk,Basic,organic,2023-01-17,5076.03,29,14,1,8,1,10,133.32,0
C004452,35,Gdańsk,Standard,partner,2024-12-21,10547.27,6,4,0,7,0,15,80.15,1
C004453,34,Poznań,Basic,organic,2024-06-15,,12,13,3,5,0,0,105.52,1
C004454,41,Lublin,Premium,organic,2023-09-20,4261.82,21,15,0,7,1,5,170.08,0
C004455,39,Kraków,Premium,paid_search,2024-12-29,10458.17,6,10,0,7,1,0,186.71,0
C004456,40,Warszawa,Basic,referral,2023-03-13,9669.56,28,15,1,8,1,5,123.6,0
C004457,54,Warszawa,Premium,paid_search,2025-06-14,7502.06,1,6,0,7,1,0,149.37,0
C004458,33,Kraków,Standard,organic,2023-01-24,7241.53,29,20,0,9,1,15,167.35,0
C004459,34,Wrocław,Standard,organic,2025-06-27,9281.33,1,6,0,8,1,0,98.99,0
C004460,40,Katowice,Standard,social,2022-10-01,11465.13,33,13,0,8,1,15,172.29,0
C004461,53,Poznań,Standard,paid_search,2022-05-08,9690.19,38,13,0,7,1,0,188.52,0
C004462,37,Gdańsk,Premium,paid_search,2024-12-04,10206.82,6,7,0,10,1,0,199.44,0
C004463,34,Kraków,Basic,organic,2024-08-25,10528.18,10,8,0,9,1,0,91.16,1
C004464,35,Wrocław,Premium,paid_search,2024-06-14,10987.83,12,10,1,8,1,10,157.76,0
C004465,31,Katowice,Premium,organic,2024-02-28,4391.8,16,10,0,10,1,15,167.29,0
C004466,45,Kraków,Standard,organic,2025-05-10,8292.14,1,4,3,7,0,15,73.91,1
C004467,49,Łódź,Standard ,referral,2025-03-19,9602.71,3,11,0,7,1,0,106.29,1
C004468,42,Gdańsk,Basic,partner,2024-09-13,6497.81,9,7,0,8,1,0,99.41,0
C004469,32,Warszawa,Premium,paid_search,2025-05-23,5927.02,1,9,2,6,1,0,123.32,1
C004470,39,Kraków,Basic,partner,2023-02-19,7350.06,28,4,0,10,1,0,137.17,0
C004471,40,Lublin,Premium,organic,2024-11-20,5611.3,7,11,0,8,1,0,147.15,0
C004472,36,Poznań,Basic,referral,2024-02-13,9756.86,16,6,0,9,0,0,99.68,0
C004473,18,Poznań,Premium,paid_search,2025-04-02,3205.77,3,11,0,9,0,0,144.98,0
C004474,27,Kraków,Basic,organic,2025-01-03,11698.74,5,10,0,8,1,20,100.06,0
C004475,18,Gdańsk,Premium,paid_search,2022-01-14,13822.83,42,16,0,8,0,15,224.42,0
C004476,23,Katowice ,Standard,referral,2022-02-18,8112.08,40,5,0,8,1,0,171.88,0
C004477,34,Łódź,Basic,social,2024-09-22,3500.68,9,2,0,7,0,15,53.44,1
C004478,40,Poznań,Standard,organic,2025-03-20,4405.4,3,5,0,10,0,5,85.02,1
C004479,30,Katowice,Premium,referral,2022-05-18,2500,38,20,1,8,1,0,231.26,0
C004480,36,Katowice,Premium,paid_search,2024-11-07,5650.28,7,13,0,8,0,0,142.91,0
C004481,40,Katowice,Standard,organic,2025-05-27,11359.34,1,16,1,8,1,10,116.0,0
C004482,18,Katowice,Standard,partner,2022-04-09,5952.54,39,11,0,9,1,0,193.98,0
C004483,29,Poznań,Standard ,social,2023-08-02,5364.39,23,7,2,8,0,10,132.46,1
C004484,18,Poznań,Standard,social,2024-03-11,5041.96,15,11,2,7,1,10,132.27,0
C004485,47,Poznań,Standard,organic,2023-01-06,7061.21,30,10,1,7,1,5,165.88,0
C004486,49,Poznań,Standard,organic,2022-04-24,7551.26,38,13,0,10,1,0,145.05,1
C004487,51,Lublin,Standard,organic,2023-10-12,3802.48,20,5,0,8,1,0,152.22,0
C004488,24,Gdańsk,Standard,social,2022-07-09,2967.52,36,15,0,7,1,15,176.9,0
C004489,38,Poznań,Standard,referral,2023-09-06,5448.87,22,14,0,7,1,20,145.66,0
C004490,47,Kraków,Standard,organic,2022-11-10,4189.62,32,14,1,9,1,0,167.39,1
C004491,48,Gdańsk,Premium,social,2025-01-15,6345.79,5,7,1,9,1,0,141.86,0
C004492,44,Łódź, Standard,paid_search,2023-11-09,13145.82,20,13,0,8,0,10,149.62,0
C004493,31,Wrocław,Premium,social,2024-03-01,9623.5,16,11,0,6,1,20,142.33,0
C004494,54,Poznań,Standard,partner,2023-01-08,6540.84,30,6,0,9,1,0,172.14,0
C004495,18,Gdańsk,Standard,social,2022-01-05,10858.88,42,21,1,7,1,0,235.32,0
C004496,23,Kraków,Basic,paid_search,2022-07-17,5705.48,36,7,0,7,1,10,99.29,0
C004497,54,Wrocław,Standard,referral,2023-05-30,10472.77,25,6,3,5,1,15,137.57,1
C004498,42,Katowice,Premium,paid_search,2024-02-21,6249.62,16,12,1,6,1,10,164.33,1
C004499,45,,Basic,organic,2024-02-13,3648.44,16,16,0,8,0,20,87.34,0
C004500,21,,Basic,paid_search,2022-10-17,7386.18,32,8,0,8,1,5,156.9,0
C004501,58,Lublin,Standard,social,2022-08-10,7761.4,35,5,0,8,1,5,147.32,0
C004502,27,Kraków,Premium,referral,2025-03-01,10299.53,4,8,0,8,1,15,150.28,0
C004503,18,,Basic,organic,2024-05-08,3232.0,13,8,0,8,0,0,95.19,1
C004504,45,Łódź,Standard,social,2023-05-25,9672.17,25,17,0,7,0,0,148.97,0
C004505,25,Łódź,Premium,social,2023-10-07,14536.2,21,16,1,9,1,0,210.43,1
C004506,34,Łódź,Basic,paid_search,2022-02-08,8134.58,41,10,0,8,1,0,159.35,0
C004507,39,Lublin,Standard,partner,2022-12-20,5610.86,30,6,0,8,0,0,159.87,0
C004508,37,Kraków,Basic,paid_search,2024-01-08,7752.06,18,13,0,7,1,0,120.86,0
C004509,48,Kraków,Premium,social,2023-07-13,16537.13,23,16,1,6,1,20,162.58,0
C004510,32,Łódź,Standard,social,2024-11-28,9477.09,7,6,0,9,0,10,97.65,0
C004511,22,Katowice,Basic,organic,2022-07-01,9894.31,36,17,1,8,1,0,162.97,0
C004512,39,Lublin,Premium,social,2024-06-15,5038.14,12,13,0,8,0,10,141.93,0
C004513,24,Gdańsk,Standard,organic,2023-04-02,5199.04,27,17,1,7,1,0,166.63,0
C004514,29,Łódź,Premium,referral,2024-07-19,7276.42,11,14,1,6,1,15,149.51,1
C004515,66,Poznań,premium,referral,2022-05-29,9641.33,37,15,0,9,1,15,226.75,0
C004516,45,Poznań,Premium,paid_search,2022-01-28,11227.09,41,11,0,8,1,0,190.86,0
C004517,31,Warszawa,Basic,REFERRAL,2025-06-18,6085.29,1,3,0,6,1,5,54.01,1
C004518,29,Łódź,Standard,paid_search,2022-11-16,15414.16,31,10,1,4,1,0,182.04,0
C004519,32,Poznań,Standard,social,2024-09-09,6165.18,9,11,0,8,0,20,84.72,0
C004520,18,Poznań,Standard,organic,2023-12-03,14783.81,19,8,1,8,0,20,116.07,1
C004521,35,Kraków,Premium,referral,2023-08-06,7874.57,23,20,1,9,1,0,201.45,0
C004522,33,Gdańsk,Premium,paid_search,2025-04-07,9002.01,2,8,1,7,0,0,122.24,0
C004523,41,Gdańsk,Standard,referral,2024-06-18,8059.64,12,11,0,7,1,0,142.59,0
C004524,23,Poznań,Premium,social,2025-05-29,6408.72,1,16,0,8,1,15,144.65,0
C004525,36,WROCŁAW,Basic,social,2023-11-12,11104.73,19,10,1,9,0,0,112.31,0
C004526,27,Katowice,Premium,partner,2025-03-19,5487.08,3,10,0,10,1,0,164.13,1
C004527,43,Poznań,Basic,social,2024-06-28,10479.69,12,9,1,8,1,0,119.61,1
C004528,26,Kraków,Premium,social,2025-02-26,6791.14,4,12,0,7,1,0,180.31,0
C004529,34,Lublin,Basic,organic,2023-06-28,14487.34,24,17,2,9,1,20,136.51,0
C004530,25,Poznań,Standard,paid_search,2024-11-11,3830.2,7,12,2,8,1,20,103.29,0
C004531,21,Warszawa,Premium,paid_search,2022-10-16,7443.1,32,20,0,7,1,5,228.67,0
C004532,37,Łódź,Premium,organic,2022-01-09,9279.53,42,18,0,9,1,5,224.05,0
C004533,42,Lublin,Basic,organic,2022-12-19,,30,18,0,7,1,0,137.64,0
C004534,41,Wrocław,Premium,referral,2022-10-14,3866.86,33,14,1,8,1,0,225.78,0
C004535,25,Katowice,Standard,partner,2022-07-05,6382.6,36,13,3,7,1,10,154.67,0
C004536,27,Wrocław,Basic,referral,2022-11-21,11298.26,31,6,0,9,1,5,132.05,1
C004537,20,Kraków,Premium,paid_search,2022-08-22,4838.43,34,24,0,9,1,0,230.94,0
C004538,38,Lublin,Premium,organic,2022-03-28,13877.53,39,10,0,9,1,5,233.89,0
C005298,39,Poznań,Premium,organic,2023-02-22,7915.95,28,11,1,8,1,15,194.72,0
C004540,30,Warszawa,Basic,referral,2022-03-10,3040.06,40,10,0,5,0,0,150.1,1
C004541,34,Poznań,Premium,organic,2025-01-18,13617.92,5,8,0,10,0,0,149.72,1
C004542,47,Łódź,Premium,paid_search,2025-05-02,11230.55,2,11,0,9,1,0,165.93,1
C004543,48,katowice,Premium,organic,2023-04-19,7087.69,26,11,0,7,0,5,189.25,0
C004544,49,Poznań ,Basic,partner,,10509.68,41,10,0,7,1,15,144.17,0
C004545,23,Warszawa,Standard,organic,2022-08-30,14057.33,34,19,1,7,1,20,200.4,1
C004546,47,Katowice,Standard,organic,2024-10-12,3516.34,8,9,0,10,0,10,117.36,0
C004547,37,Wrocław,Standard,PAID_SEARCH,2022-12-20,7873.91,30,7,1,9,1,15,155.01,0
C004548,31,Łódź,Standard,paid_search,2024-09-29,7885.95,9,1,1,7,0,20,99.16,0
C004549,32,Kraków,Standard,organic,2024-11-15,7772.63,7,10,0,8,1,15,125.33,0
C004550,19,Poznań,Basic,referral,2023-08-18,5496.02,22,1,1,8,1,5,104.84,0
C004551,38,Kraków ,Premium,partner,2024-11-12,5245.86,7,11,2,6,1,10,125.86,1
C004552,39,Poznań,Basic,paid_search,2024-07-07,15725.99,11,15,1,7,1,0,103.92,0
C004553,27,Lublin,Basic,organic,2024-02-28,6885.98,16,16,0,8,1,0,114.12,0
C004554,53,Lublin,Basic,organic,2025-06-02,7613.66,1,7,3,7,1,5,56.38,1
C004555,34,Łódź,Standard,partner,2024-09-27,,9,11,1,8,1,15,112.58,0
C004556,40,Katowice,Standard,social,2025-04-21,9872.03,2,12,0,7,0,15,73.66,0
C004557,28,Kraków,Standard,partner,2024-09-10,7996.49,9,12,3,8,1,10,119.32,0
C004558,51,Wrocław,Premium,organic,2022-06-07,6495.49,37,17,1,6,1,10,196.18,0
C004559,49,Łódź,Standard,referral,2024-09-17,3835.97,9,12,0,7,1,0,110.9,0
C004560,48,Wrocław,Basic,partner,2022-04-19,4807.75,38,12,0,8,1,0,143.29,0
C004561,25,Łódź,Standard,organic,2023-10-31,9083.91,20,8,3,5,0,20,102.86,0
C004562,32,Kraków,Basic,organic,2025-06-14,17738.24,1,9,0,8,1,10,105.07,0
C004563,47,Warszawa,Premium,organic,2025-01-06,11180.91,5,11,0,8,0,10,170.5,1
C004564,18,Wrocław,Basic,social,2025-05-30,6040.01,1,16,4,5,1,5,70.3,1
C004565,47,Gdańsk,Standard,organic,2023-04-02,6137.62,27,6,0,9,1,0,162.55,0
C004566,39,Łódź,Basic,organic,2024-04-23,5217.92,14,12,1,8,0,20,96.8,0
C004567,18,Katowice,Standard,social,2023-06-11,16074.83,25,10,0,7,1,0,161.09,0
C004568,43,Warszawa,Standard,paid_search,2024-12-17,4406.4,6,4,0,6,0,10,102.32,0
C004569,29,Wrocław,Basic,organic,2024-07-29,8062.9,11,5,0,9,1,0,94.49,0
C004570,47,Kraków,Standard,paid_search,2022-05-23,9820.81,37,10,0,9,1,0,192.23,1
C004571,39,Katowice,Standard,referral,2025-02-01,10289.02,5,6,1,7,1,10,103.46,0
C004572,41,Katowice,Basic,referral,2023-06-25,11665.64,24,13,0,8,1,0,125.9,0
C004573,27,Lublin, Standard,paid_search,2025-06-08,8901.86,1,14,1,10,1,15,131.69,0
C004574,50,Katowice,Standard,organic,2022-04-23,6044.65,38,16,0,9,1,10,161.7,0
C004575,43,Warszawa,Premium,paid_search,2023-11-23,2952.01,19,11,0,8,1,0,179.1,0
C004576,36,Gdańsk,Premium,organic,2023-05-01,7728.97,26,21,0,6,1,10,184.35,0
C004577,35,Wrocław,Standard,paid_search,2023-08-17,4608.96,22,6,0,7,1,15,127.18,0
